,Country Name,Country Code,Indicator Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
128,Lebanon,LBN,"International tourism, number of arrivals",2168000.0,1655000.0,1366000.0,1274000.0,1355000.0,1518000.0,1688000.0,1857000.0,1964000.0,,
129,Liberia,LBR,"International tourism, number of arrivals",,,,,,,,,,,
130,Libya,LBY,"International tourism, number of arrivals",,,,,,,,,,,
131,St. Lucia,LCA,"International tourism, number of arrivals",306000.0,312000.0,307000.0,319000.0,338000.0,345000.0,348000.0,386000.0,395000.0,,
132,Latin America & Caribbean,LCN,"International tourism, number of arrivals",73253699.4459967,76578867.3730675,79169698.2147705,81239102.7234886,90166653.581159,96998898.6220478,103358519.794566,111174514.516615,113348450.74506,,
133,Least developed countries: UN classification,LDC,"International tourism, number of arrivals",18729671.4652188,20856974.940845,23289231.9558644,26282940.6773667,29078988.8983201,31537453.0532106,30782239.0666493,33090028.6779738,37193816.8946493,,
134,Low income,LIC,"International tourism, number of arrivals",19534809.7559314,16572553.6395372,,,,,,,,,
135,Liechtenstein,LIE,"International tourism, number of arrivals",64300.0,67000.0,62400.0,59600.0,61300.0,56700.0,69100.0,79300.0,85300.0,,
136,Sri Lanka,LKA,"International tourism, number of arrivals",654000.0,856000.0,1006000.0,1275000.0,1527000.0,1798000.0,2051000.0,2116400.0,2334000.0,,
137,Lower middle income,LMC,"International tourism, number of arrivals",99299965.8213533,95306512.8183865,104682685.651043,109433660.600831,107267682.918485,109989366.278743,111214371.814553,127222013.15631,143896301.541852,,
138,Low & middle income,LMY,"International tourism, number of arrivals",374673864.240436,386145701.308167,416996924.863866,435551764.855608,447209039.563082,460570223.107567,465807399.628348,508950566.921242,555702832.338558,,
139,Lesotho,LSO,"International tourism, number of arrivals",426000.0,398000.0,423000.0,433000.0,1079000.0,1082000.0,1196000.0,1137000.0,1173000.0,,
140,Late-demographic dividend,LTE,"International tourism, number of arrivals",228353323.163951,243099328.211547,258610441.795509,271179197.29927,277645359.397536,289781779.467031,298565095.875808,316724202.664566,333351809.281881,,
141,Lithuania,LTU,"International tourism, number of arrivals",1507000.0,1775000.0,1900000.0,2012000.0,2063000.0,2071000.0,2296000.0,2523000.0,2825000.0,,
142,Luxembourg,LUX,"International tourism, number of arrivals",805000.0,874000.0,950000.0,945000.0,1038000.0,1090000.0,1054000.0,1046000.0,1018000.0,,
143,Latvia,LVA,"International tourism, number of arrivals",1373000.0,1493000.0,1435000.0,1536000.0,1843000.0,2024000.0,1793000.0,1949000.0,1946000.0,,
144,"Macao SAR, China",MAC,"International tourism, number of arrivals",11926000.0,12925000.0,13577000.0,14268000.0,14566000.0,14308000.0,15703600.0,17255000.0,18493000.0,,
145,St. Martin (French part),MAF,"International tourism, number of arrivals",,,,,,,,,,,
146,Morocco,MAR,"International tourism, number of arrivals",9288000.0,9342000.0,9375000.0,10046000.0,10283000.0,10177000.0,10332000.0,11349000.0,12289000.0,,
147,Monaco,MCO,"International tourism, number of arrivals",279000.0,295000.0,292000.0,328000.0,329000.0,331000.0,336000.0,355000.0,347000.0,,
148,Moldova,MDA,"International tourism, number of arrivals",64000.0,75000.0,89000.0,95600.0,93900.0,94400.0,121000.0,145000.0,160000.0,,
149,Madagascar,MDG,"International tourism, number of arrivals",196000.0,225000.0,256000.0,196000.0,222000.0,244000.0,293000.0,255000.0,291000.0,,
150,Maldives,MDV,"International tourism, number of arrivals",792000.0,931000.0,958000.0,1125000.0,1205000.0,1234000.0,1286000.0,1390000.0,1484000.0,,
151,Middle East & North Africa,MEA,"International tourism, number of arrivals",93031789.6914054,80718118.2434208,89091317.6525398,90609653.6605628,96281878.1326807,93830213.7630228,93328132.1595435,100457140.338422,110563609.189097,,
152,Mexico,MEX,"International tourism, number of arrivals",23290000.0,23403000.0,23403000.0,24151000.0,29346000.0,32093000.0,35079000.0,39291000.0,41313000.0,,
153,Marshall Islands,MHL,"International tourism, number of arrivals",4600.0,4600.0,4600.0,,4900.0,6300.0,5400.0,6000.0,6800.0,,
154,Middle income,MIC,"International tourism, number of arrivals",352564526.064605,366340523.671741,395677275.017167,413383862.322659,424481996.622239,437569778.243823,442401220.337936,483743641.706617,526741900.861673,,
155,North Macedonia,MKD,"International tourism, number of arrivals",262000.0,327000.0,351000.0,400000.0,425000.0,486000.0,510000.0,631000.0,707000.0,,
156,Mali,MLI,"International tourism, number of arrivals",,,32000.0,57000.0,53000.0,15000.0,41500.0,11000.0,14000.0,,
157,Malta,MLT,"International tourism, number of arrivals",1339000.0,1415000.0,1443000.0,1582000.0,1690000.0,1783000.0,1966000.0,2274000.0,2599000.0,,
158,Myanmar,MMR,"International tourism, number of arrivals",792000.0,816000.0,1059000.0,2044000.0,3081000.0,4681000.0,2907000.0,3443000.0,3551000.0,,
159,Middle East & North Africa (excluding high income),MNA,"International tourism, number of arrivals",55256542.4500061,44708140.6604555,48520543.13783,48154054.62882,48665694.4078438,44464421.800973,40435194.6037831,47735563.5382128,57712158.754666,,
160,Montenegro,MNE,"International tourism, number of arrivals",1088000.0,1201000.0,1264000.0,1324000.0,1350000.0,1560000.0,1662000.0,1877000.0,2077000.0,,
161,Mongolia,MNG,"International tourism, number of arrivals",456000.0,460000.0,476000.0,418000.0,393000.0,386000.0,404000.0,469000.0,529000.0,,
162,Northern Mariana Islands,MNP,"International tourism, number of arrivals",375000.0,336000.0,399000.0,436000.0,455000.0,475100.0,526000.0,656000.0,517000.0,,
163,Mozambique,MOZ,"International tourism, number of arrivals",1718000.0,1902000.0,2113000.0,1886000.0,1661000.0,1552000.0,1639000.0,1447000.0,2743000.0,,
164,Mauritania,MRT,"International tourism, number of arrivals",,,,,,,,,,,
165,Mauritius,MUS,"International tourism, number of arrivals",935000.0,965000.0,965000.0,993000.0,1038000.0,1151000.0,1275000.0,1342000.0,1399000.0,,
166,Malawi,MWI,"International tourism, number of arrivals",746000.0,767000.0,770000.0,795000.0,819000.0,805000.0,849000.0,837000.0,871000.0,,
167,Malaysia,MYS,"International tourism, number of arrivals",24577000.0,24714000.0,25033000.0,25715000.0,27437000.0,25721000.0,26757000.0,25948000.0,25832000.0,,
168,North America,NAC,"International tourism, number of arrivals",76461000.0,79727410.0,83542900.0,87937910.0,92140350.0,95964520.0,96622480.0,98339740.0,101161920.0,,
169,Namibia,NAM,"International tourism, number of arrivals",984000.0,1027000.0,1079000.0,1176000.0,1320000.0,1388000.0,1469000.0,1499000.0,,,
170,New Caledonia,NCL,"International tourism, number of arrivals",99000.0,112000.0,112000.0,108000.0,107000.0,114000.0,116000.0,121000.0,120000.0,,
171,Niger,NER,"International tourism, number of arrivals",74000.0,82000.0,94000.0,123000.0,135000.0,135000.0,152000.0,164000.0,157000.0,,
172,Nigeria,NGA,"International tourism, number of arrivals",6113000.0,3765000.0,4673000.0,4038000.0,4803000.0,6017000.0,5265000.0,,,,
173,Nicaragua,NIC,"International tourism, number of arrivals",1011000.0,1060000.0,1180000.0,1229000.0,1330000.0,1386000.0,1504000.0,1787000.0,1256000.0,,
174,Netherlands,NLD,"International tourism, number of arrivals",10883000.0,11300000.0,11680000.0,12783000.0,13925000.0,15007000.0,15828000.0,17924000.0,18780000.0,,
175,Norway,NOR,"International tourism, number of arrivals",4767000.0,4963000.0,4538000.0,4778000.0,4855000.0,5361000.0,5960000.0,6252000.0,5688000.0,,
176,Nepal,NPL,"International tourism, number of arrivals",603000.0,736000.0,803000.0,798000.0,790000.0,539000.0,753000.0,940000.0,1173000.0,,
177,Nauru,NRU,"International tourism, number of arrivals",,,,,,,,,,,
178,New Zealand,NZL,"International tourism, number of arrivals",2435000.0,2511000.0,2473000.0,2629000.0,2772000.0,3039000.0,3370000.0,3555000.0,3686000.0,,
179,OECD members,OED,"International tourism, number of arrivals",529313000.0,554800410.0,572623900.0,602570210.0,640967350.0,676857520.0,700942480.0,753912740.0,791284920.0,,
180,Oman,OMN,"International tourism, number of arrivals",1441000.0,1018000.0,1241000.0,1392000.0,1611000.0,1909000.0,2335000.0,2316000.0,2301000.0,,
181,Other small states,OSS,"International tourism, number of arrivals",31059170.3894602,26798179.3155564,29433781.8185794,31833474.0269266,35373965.6826834,35411017.9845171,38339572.9416197,41152644.4446069,42781520.9748068,,
182,Pakistan,PAK,"International tourism, number of arrivals",907000.0,1161000.0,966000.0,,,,,,,,
