code,ISO3V10,Country,Regions,GDPCAP,GDPgroup,Population,Landarea,Landlock,No_forest,No_electricity,No_AZE,EPI,EH,EV,EHEH,EHAIR,EHWATER,EVAIR,EVWATER,EVBH,EVAG,EVFOREST,EVFISH,CLIMATE,CHMORT_pt,INDOOR_pt,PM25_pt,WATSUP_pt,ACSAT_pt,SO2CAP_pt,SO2GDP_pt,WATUSE_pt,PACOV_pt,MPAEEZ_pt,AZE_pt,AGSUB_pt,POPs_pt,FORGRO_pt,FORLOSS_pt,FORCOV_pt,FSOC_pt,TCEEZ_pt,CO2CAP_pt,CO2GDP_pt,CO2KWH_pt,RENEW_pt,CHMORT_mrya,INDOOR_mrya,PM25_mrya,WATSUP_mrya,ACSAT_mrya,SO2CAP_mrya,SO2GDP_mrya,WATUSE_mrya,PACOV_mrya,MPAEEZ_mrya,AZE_mrya,AGSUB_mrya,POPs_mrya,FORGRO_mrya,FORLOSS_mrya,FORCOV_mrya,FSOC_mrya,TCEEZ_mrya,CO2CAP_mrya,CO2GDP_mrya,CO2KWH_mrya,RENEW_mrya,WATSUPINV,ACSATINV,WATUSEINV,FORCOVINV,FORGROINV,CHMORT_tr,INDOOR_tr,PM25_tr,WATSUP_tr,ACSAT_tr,SO2CAP_tr,SO2GDP_tr,WATUSE_tr,MPAEEZ_tr,AGSUB_tr,FORGRO_tr,FORLOSS_tr,FORCOV_tr,FSOC_tr,TCEEZ_tr,CO2CAP_tr,CO2GDP_tr,CO2KWH_tr
270,GMB,Gambia,Sub-Saharan Africa,1265.18,Lower,199509,10895.81,0,0,0,,..,23.15,..,27.54,0.79,36.72,..,51.37,22.29,93.94,100.00,24.79,..,27.54,0.79,..,49.86,23.59,..,..,51.37,8.76,29.50,..,100,81.82,100.00,100.00,100.00,38.92,10.67,..,..,..,..,0.0305,95,-9999,92,67,-9999,-9999,-0.520,1.49,0.00647383,-7777,0.0000,18,1.023,0.00,1.019,0.40,0.309161,-9999,-9999,-9999,-9999,8,33,0.520,0.0000,0.0000,-3.48,4.55,..,2.20,3.53,..,..,-0.65,-5.04,-7.48,-7.80,-5.30,-8.56,-0.75,-1.17,..,..,..
624,GNB,Guinea-Bissau,Sub-Saharan Africa,1064.11,Lower,436131,34068.81,0,0,0,,..,18.09,..,6.03,50.15,10.15,..,69.97,96.00,66.67,78.52,20.80,..,6.03,0.29,100,15.25,5.05,..,..,69.97,89.88,98.40,..,100,0.00,100.00,100.00,35.55,9.38,32.22,..,..,..,..,0.0849,98,7.30,60,21,-9999,-9999,-0.103,15.28,8.46628405,-7777,0.0000,0,1.220,0.00,0.976,0.81,0.028845,-9999,-9999,-9999,-9999,40,79,0.103,0.0241,0.0000,-2.46,4.59,2.85,3.71,4.38,..,..,-2.26,2.14,-7.48,-7.80,-5.30,-3.72,-0.13,-3.55,..,..,..
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,31156.04,Upper,787584,27183.90,0,0,0,,..,32.25,..,10.79,96.14,11.29,..,95.07,59.65,0.00,73.80,41.78,..,10.79,..,96.14,7.34,15.23,..,..,95.07,100,55.95,..,..,0.00,100.00,94.40,26.99,4.65,78.91,..,..,..,..,0.0677,-9999,10.29,43,51,-9999,-9999,-0.011,17.00,0.10182651,-7777,-9999,0,2.505,0.02,0.965,0.90,0.000169,-9999,-9999,-9999,-9999,57,49,0.011,0.0350,0.0000,-2.69,..,3.01,4.06,3.91,..,..,-4.44,-2.28,..,-7.80,-3.69,-3.35,-0.03,-8.69,..,..,..
300,GRC,Greece,Europe,24990.04,Upper,11319048,132661.51,0,0,0,,60.04,96.02,44.63,97.99,100.00,88.10,23.46,7.89,79.65,42.08,85.37,31.87,30.07,97.99,100,100,100,76.20,12.86,34.07,7.89,95.76,73.98,..,22.22,81.82,100.00,56.10,100.00,45.45,18.30,32.58,46.56,2.44,13.40,0.0008,0,5.48,100,98,48.92,1.99,-22.410,16.28,0.66567038,-7777,0.2476,18,1.045,0.11,1.040,0.34,0.133427,7995.85,0.34,705.28,13.04,0,2,22.410,0.0000,0.0000,-6.81,-2.30,2.74,0.00,1.10,3.90,0.73,3.11,-0.41,-1.39,-7.80,-2.16,-8.56,-0.89,-2.01,8.99,-0.94,6.56
308,GRD,Grenada,Americas,7345.22,Middle,104487,325.04,0,0,0,,..,..,..,80.63,..,65.89,..,57.30,24.57,0.00,82.87,37.15,..,80.63,..,..,55.59,76.20,..,..,57.30,11.18,24.77,..,..,0.00,..,48.61,100.00,12.60,61.71,..,..,..,..,0.0022,-9999,-9999,94,98,-9999,-9999,-0.311,1.90,0.00395506,-7777,-9999,0,-8888,0.15,1.000,0.75,0.001123,-9999,-9999,-9999,-9999,6,2,0.311,0.0000,..,-5.99,..,..,1.95,1.10,..,..,-1.17,-5.53,..,..,-1.86,-8.56,-0.20,-6.79,..,..,..
304,GRL,Greenland,Americas,34707.85,Upper,56534,2153835.76,0,1,0,,..,..,..,..,100.00,..,..,100.00,96.29,66.67,..,20.98,..,..,100,..,..,..,..,..,100,100,92.27,..,100,0.00,..,..,..,29.80,12.17,..,..,..,..,-9999,0,-9999,-9999,-9999,-9999,-9999,-0.002,17.00,4.46892276,-7777,0.0000,0,-7777,-7777,-9999,0.50,0.262095,-9999,-9999,-9999,-9999,..,..,0.002,..,..,..,-2.30,..,..,..,..,..,-5.78,1.50,-7.48,..,..,..,-0.56,-1.34,..,..,..
320,GTM,Guatemala,Americas,4283.70,Middle,14388929,109666.23,0,0,0,,51.88,51.24,52.15,53.08,53.46,45.34,48.98,60.71,59.76,34.96,27.03,24.14,65.28,53.08,6.91,100,55.59,35.09,52.36,45.60,60.71,80.12,75.36,5.88,52.44,0.00,24.93,45.56,10.59,14.23,34.06,100.00,56.60,12.49,57.33,0.0089,62,6.68,94,81,4.39,1.08,-0.231,13.62,0.76815476,5.88,0.0228,0,0.928,0.17,0.929,0.72,0.023553,1034.11,0.24,334.07,23.34,6,19,0.231,0.0714,0.0719,-4.69,4.13,2.81,1.95,3.00,1.54,0.15,-1.46,-0.26,-3.76,-2.63,-1.74,-2.64,-0.23,-3.75,6.97,-1.24,5.81
254,GUF,French Guiana,Americas,8514.14,Middle,-9999,83503.07,0,0,0,,..,73.74,..,80.63,100.00,33.70,..,69.00,80.25,0.00,96.33,64.44,..,80.63,..,100,35.34,32.06,..,..,69.00,100,67.22,..,..,0.00,100.00,100.00,88.99,100.00,28.88,..,..,..,..,0.0022,-9999,4.71,84,78,-9999,-9999,-0.112,17.00,0.32913891,-7777,-9999,0,1.002,0.01,0.998,0.00,0.041632,-9999,-9999,-9999,-9999,16,22,0.112,0.0022,0.0000,-5.99,..,2.69,2.83,3.14,..,..,-2.18,-1.11,..,-7.80,-4.20,-6.03,-2.64,-3.18,..,..,..
316,GUM,Guam,Asia & Pacific,15000.00,Upper,179896,551.73,0,1,0,,..,..,..,87.57,..,92.49,..,..,87.67,0.00,100.00,45.30,..,87.57,..,..,100,84.98,..,..,..,100,75.34,..,..,0.00,..,..,100.00,36.13,54.46,..,..,..,..,0.0015,-9999,-9999,100,99,-9999,-9999,-8888,17.00,0.76710915,-7777,-9999,0,-8888,-7777,1.000,0.43,0.002493,-9999,-9999,-9999,-9999,0,1,..,0.0000,..,-6.32,..,..,0.00,0.69,..,..,..,-0.27,..,..,..,-8.56,-0.69,-5.99,..,..,..
328,GUY,Guyana,Americas,2794.16,Middle,754493,210988.77,0,0,0,,..,52.37,..,49.11,65.92,45.34,..,64.01,16.78,66.67,100.00,28.72,..,49.11,31.83,100,55.59,35.09,..,..,64.01,29.35,0.00,12.01,100,0.00,..,100.00,100.00,38.92,18.51,..,..,..,..,0.0108,11,4.32,94,81,-9999,-9999,-0.174,4.99,0.00000000,12.01,0.0000,0,-8888,0.01,1.000,0.40,0.130405,-9999,-9999,-9999,-9999,6,19,0.174,0.0000,..,-4.50,2.41,2.66,1.95,3.00,..,..,-1.75,-13.66,-7.48,..,-4.20,-8.56,-0.75,-2.04,..,..,..
344,HKG,Hong Kong,Asia & Pacific,41714.04,Upper,7067800,1223.52,0,0,0,,..,..,..,100.00,..,..,32.38,14.35,100.00,0.00,..,7.47,36.10,100,..,..,..,..,17.92,46.84,14.35,100,..,..,..,0.00,..,..,..,14.93,0.00,40.04,62.52,1.38,0.00,0.0007,-9999,-9999,-9999,-9999,36.11,1.01,-12.820,17.00,-9999,-7777,-9999,0,-9999,-9999,-9999,0.71,11.828087,6510.37,0.19,762.94,0.00,..,..,12.820,..,..,-6.91,..,..,..,..,3.59,0.08,2.55,..,..,..,..,..,-0.25,2.47,8.79,-1.42,6.64
340,HND,Honduras,Americas,3515.76,Middle,7600524,113036.06,0,0,0,,52.54,46.14,55.29,49.11,54.06,32.25,42.60,57.44,65.06,36.84,60.54,29.00,63.95,49.11,8.13,100,38.20,26.30,48.37,36.83,57.44,82.24,67.83,40.03,55.26,0.00,100.00,79.65,1.99,17.67,40.33,100.00,58.22,12.05,45.07,0.0108,57,4.05,86,71,5.65,1.72,-0.307,13.98,0.35083404,40.03,0.0182,0,1.165,0.04,0.896,0.67,0.011805,956.65,0.22,345.04,42.51,14,29,0.307,0.1036,0.0000,-4.50,4.04,2.64,2.71,3.40,1.78,0.59,-1.18,-1.05,-3.98,-7.80,-3.10,-2.27,-0.30,-4.44,6.89,-1.29,5.85
191,HRV,Croatia,Eastern Europe & Central Asia,16121.26,Upper,4424161,61690.87,0,0,0,,64.16,83.86,55.71,92.89,65.10,84.58,39.62,45.74,74.49,58.06,95.32,24.92,46.26,92.89,30.19,100,84.18,84.98,32.14,47.09,45.74,70.76,84.05,..,39.36,95.45,100.00,85.95,100.00,38.92,10.91,53.75,48.87,15.28,53.66,0.0011,12,7.40,99,99,15.31,1.00,-0.846,12.03,1.89931421,-7777,0.0644,21,1.165,0.03,1.009,0.40,0.300834,4459.95,0.31,271.46,53.45,1,1,0.846,0.0000,0.0000,-6.57,2.52,2.86,0.69,0.69,2.75,0.07,-0.17,0.64,-2.73,-7.80,-3.35,-8.56,-0.75,-1.20,8.41,-1.01,5.61
332,HTI,Haiti,Americas,996.32,Lower,9993247,27193.52,0,0,1,,41.15,33.33,44.51,36.14,50.52,10.49,67.71,22.28,15.53,0.00,75.02,72.06,68.49,36.14,1.04,100,16.99,3.99,79.77,55.64,22.28,1.71,26.35,1.42,..,0.00,100.00,100.00,25.05,100.00,44.12,100.00,63.76,6.01,28.71,0.0202,93,4.05,63,17,0.64,0.62,-6.453,0.29,0.00466305,1.42,-9999,0,1.022,0.01,0.962,0.00,0.007782,236.22,0.18,540.92,28.71,37,83,6.453,0.0381,0.0000,-3.89,4.53,2.64,3.64,4.43,-0.09,-0.36,1.86,-5.37,..,-7.80,-4.20,-3.26,-2.64,-4.86,5.58,-1.46,6.29
348,HUN,Hungary,Europe,16514.33,Upper,10008703,92967.37,1,0,0,,57.12,93.79,41.40,87.57,100.00,100.00,41.44,27.54,30.12,49.89,98.13,..,37.87,87.57,100,100,100,100,32.99,49.90,27.54,30.12,..,..,29.38,90.91,100.00,94.40,100.00,..,..,51.05,47.67,14.03,8.06,0.0015,0,8.60,100,100,14.54,0.86,-4.093,5.12,-7777,-7777,0.1412,20,1.065,0.02,1.023,-7777,-7777,4804.96,0.33,297.78,1.56,0,0,4.093,0.0000,0.0000,-6.32,-2.30,2.92,0.00,0.00,2.70,-0.07,1.41,..,-1.95,-7.80,-3.69,-8.56,..,..,8.48,-0.97,5.70
360,IDN,Indonesia,Asia & Pacific,3879.81,Middle,239870937,1900662.92,0,0,0,,52.29,48.20,54.04,57.69,54.32,23.10,38.93,46.74,75.29,54.59,54.71,38.10,48.91,57.69,8.64,100,30.52,15.67,45.50,32.35,46.74,81.12,78.87,61.75,36.44,90.91,100.00,37.12,27.00,63.26,12.94,89.89,41.70,5.70,13.30,0.0071,55,7.71,80,52,6.75,2.18,-0.776,13.79,1.10718037,61.75,0.0811,20,2.175,0.24,0.965,0.21,0.240810,1636.17,0.40,553.55,13.30,20,48,0.776,0.0350,0.0000,-4.91,4.01,2.87,3.04,3.89,1.95,0.81,-0.25,0.10,-2.51,-7.80,-1.41,-3.35,-1.27,-1.42,7.42,-0.79,6.32
833,IMN,Isle of Man,Europe,35000.00,Upper,82869,577.40,1,0,0,,..,..,..,..,..,..,..,..,0.00,0.00,95.32,..,..,..,..,..,..,..,..,..,..,0.00,..,..,..,0.00,..,85.95,100.00,..,..,..,..,..,..,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00,-7777,-7777,-9999,0,-8888,0.03,1.000,-7777,-7777,-9999,-9999,-9999,-9999,..,..,..,0.0000,..,..,..,..,..,..,..,..,..,..,..,..,-3.35,-8.56,..,..,..,..,..
356,IND,India,Asia & Pacific,3240.50,Middle,1170938000,3279681.99,0,0,0,,36.23,25.66,40.76,37.09,3.73,24.71,38.94,6.91,41.83,11.71,98.13,29.23,51.91,37.09,7.46,0.00,41.47,7.94,48.13,29.74,6.91,29.82,59.25,43.37,17.57,0.00,100.00,94.40,100.00,54.24,4.23,96.17,45.89,0.46,14.11,0.0193,60,48.79,88,31,5.73,2.49,-24.414,5.07,0.14348903,43.37,0.3563,0,1.168,0.02,1.011,0.27,0.627990,1372.59,0.35,816.63,13.88,12,69,24.414,0.0000,0.0000,-3.93,4.09,4.07,2.56,4.25,1.79,0.94,3.20,-1.94,-1.03,-7.80,-3.69,-8.56,-1.08,-0.47,7.25,-0.92,6.71
372,IRL,Ireland,Europe,35183.75,Upper,4481430,70100.10,0,0,0,,58.69,98.12,41.79,100.00,100.00,92.49,46.08,51.82,34.17,49.03,91.54,15.99,31.85,100,100,100,100,84.98,30.44,61.73,51.82,10.35,38.68,..,25.81,95.45,100.00,74.61,100.00,18.69,13.30,28.97,52.08,8.73,14.48,0.0006,0,2.24,100,99,16.97,0.44,-0.500,1.76,0.01685199,-7777,0.1867,21,1.131,0.05,1.063,0.65,0.231351,8831.39,0.28,441.78,13.83,0,1,0.500,0.0000,0.0000,-7.01,-2.30,2.50,0.00,0.69,2.85,-0.67,-0.69,-4.08,-1.67,-7.80,-2.90,-8.56,-0.33,-1.46,9.09,-1.11,6.09
364,IRN,Iran,Middle East & North Africa,10462.27,Middle,73973630,1622438.30,0,0,0,,42.73,58.21,36.09,53.55,80.78,44.96,27.65,3.29,42.19,65.49,100.00,36.34,19.42,53.55,100,61.55,52.55,37.37,25.47,29.82,3.29,40.29,74.37,..,59.59,77.27,100.00,100.00,100.00,56.23,16.45,35.81,16.13,4.62,3.67,0.0087,0,18.10,93,83,22.92,2.48,-33.398,6.85,0.69342925,-7777,0.0128,17,1.017,0.01,1.000,0.26,0.163627,7314.04,0.92,599.60,3.67,7,17,33.398,0.0000,0.0000,-4.71,-2.30,3.34,2.08,2.89,3.14,0.94,3.51,-0.37,-4.32,-7.80,-4.20,-8.56,-1.12,-1.81,8.90,-0.02,6.40
368,IRQ,Iraq,Middle East & North Africa,3194.95,Middle,32030823,435919.22,0,1,0,,25.32,44.52,17.09,55.52,38.41,28.63,21.45,10.58,0.59,50.36,100.00,16.81,23.68,55.52,41.89,34.93,29.46,27.80,29.87,13.04,10.58,0.59,0.00,..,75.54,0.00,..,..,100.00,..,16.81,63.44,0.00,2.85,7.01,0.0079,5,27.83,79,73,17.56,5.88,-17.766,0.10,0.00000000,-7777,0.0033,0,-8888,-7777,1.000,-9999,0.157165,3412.38,3.14,684.06,7.01,21,27,17.766,0.0000,..,-4.80,1.71,3.63,3.09,3.33,2.88,1.78,2.88,-13.66,-5.56,..,..,-8.56,..,-1.85,8.14,1.16,6.53
352,ISL,Iceland,Europe,32961.94,Upper,317398,102298.00,0,1,0,,66.28,100.00,51.83,100.00,100.00,100.00,11.04,64.27,70.58,36.51,98.13,14.00,64.98,100,100,..,100,100,0.00,22.08,64.27,85.12,68.39,..,7.04,95.45,100.00,94.40,100.00,17.17,10.83,41.49,62.47,90.67,99.99,0.0006,0,-9999,100,100,129.23,3.70,-0.170,14.47,0.37196732,-7777,0.8121,21,1.111,0.02,1.200,0.67,0.303776,6255.92,0.19,0.50,99.99,0,0,0.170,0.0000,0.0000,-7.01,-2.30,..,0.00,0.00,4.86,1.33,-1.77,-0.99,-0.21,-7.80,-3.69,-8.56,-0.29,-1.19,8.75,-1.42,0.01
376,ISR,Israel,Middle East & North Africa,26020.64,Upper,7624600,22468.13,0,0,0,,54.64,97.59,36.23,96.15,98.07,100.00,17.73,4.62,60.89,21.74,88.52,26.73,27.21,96.15,100,96.13,100,100,7.98,27.48,4.62,70.71,51.50,..,32.61,0.00,100.00,100.00,65.57,34.00,19.46,29.57,46.82,2.97,0.18,0.0009,0,10.29,100,100,65.55,2.80,-29.764,12.02,0.06405943,-7777,0.1096,0,1.000,0.01,0.994,0.45,0.117414,8686.92,0.34,677.93,0.10,0,0,29.764,0.0065,0.0000,-6.73,-2.30,3.01,0.00,0.00,4.19,1.06,3.39,-2.75,-2.21,-7.80,-4.20,-5.01,-0.65,-2.14,9.07,-0.95,6.52
380,ITA,Italy,Europe,26753.31,Upper,60483521,300906.20,0,0,0,,68.90,100.00,55.57,100.00,100.00,100.00,58.08,13.32,94.79,52.60,76.55,31.20,38.36,100,100,100,100,..,45.07,71.09,13.32,88.76,96.62,99.63,33.44,90.91,43.71,85.95,100.00,35.77,26.63,40.28,53.69,12.42,24.04,0.0006,0,8.56,100,-8888,6.94,0.25,-14.009,15.09,7.03529250,99.63,0.1026,20,0.956,0.03,1.045,0.43,0.053319,6467.23,0.26,335.89,21.40,0,..,14.009,0.0000,0.0437,-7.01,-2.30,2.92,0.00,..,1.98,-1.14,2.64,1.95,-2.27,-3.12,-3.35,-8.56,-0.69,-2.93,8.78,-1.15,5.82
388,JAM,Jamaica,Americas,7084.34,Middle,2702300,11059.52,0,0,0,,54.36,61.53,51.29,68.20,63.22,46.48,22.51,31.37,73.32,96.97,74.11,40.08,34.53,68.20,26.45,100,55.59,37.37,23.17,21.84,31.37,100,74.15,66.87,100,90.91,75.10,79.65,67.58,29.80,50.36,67.33,24.13,13.15,3.63,0.0042,16,4.84,94,83,26.32,3.75,-2.937,17.00,0.67733201,66.87,0.0000,20,0.981,0.04,0.994,0.50,0.003917,3063.84,0.72,318.09,2.95,6,17,2.937,0.0059,0.0189,-5.40,2.78,2.70,1.95,2.89,3.28,1.34,1.08,-0.39,-7.48,-3.95,-3.10,-5.10,-0.56,-5.54,8.04,-0.27,5.76
400,JOR,Jordan,Middle East & North Africa,5157.14,Middle,6047000,90359.45,0,1,0,,42.16,76.42,27.47,71.23,93.51,69.73,26.68,15.68,9.21,76.52,100.00,28.87,35.21,71.23,100,87.02,63.27,76.20,31.33,22.02,15.68,9.12,100,..,69.33,90.91,100.00,100.00,100.00,..,28.87,65.46,32.62,5.43,0.48,0.0036,0,11.95,96,98,16.08,3.71,-11.420,1.55,29.97302734,-7777,0.0057,20,1.000,0.00,1.000,-9999,0.041711,3226.65,0.54,564.74,0.43,4,2,11.420,0.0000,0.0000,-5.55,-2.30,3.09,1.61,1.10,2.79,1.33,2.44,3.40,-5.08,-7.80,-5.30,-8.56,..,-3.18,8.09,-0.52,6.34
392,JPN,Japan,Asia & Pacific,30902.66,Upper,127450459,373154.11,0,0,0,,63.36,98.07,48.48,96.15,100.00,100.00,59.58,34.76,67.12,33.22,93.22,20.77,30.55,96.15,100,100,100,100,46.05,73.11,34.76,87.82,71.85,48.48,4.38,90.91,100.00,79.65,100.00,28.89,12.64,30.00,48.06,11.83,9.72,0.0009,0,8.22,100,100,6.52,0.22,-2.190,14.93,0.53298480,48.48,1.0002,20,1.103,0.04,1.002,0.51,0.248725,8583.02,0.32,350.84,8.05,0,0,2.190,0.0000,0.0000,-6.73,-2.30,2.90,0.00,0.00,1.92,-1.24,0.78,-0.63,0.00,-7.80,-3.10,-8.56,-0.54,-1.39,9.06,-0.98,5.86
398,KAZ,Kazakhstan,Eastern Europe & Central Asia,10889.97,Middle,16316050,2675245.71,1,0,0,,32.94,63.69,19.76,62.47,65.29,64.54,0.00,20.37,14.18,39.91,75.49,..,9.63,62.47,30.58,100,59.11,69.96,0.00,0.00,20.37,14.18,..,..,41.68,36.36,100.00,66.83,59.65,..,..,18.04,2.46,7.61,8.74,0.0056,12,8.11,95,97,170.39,19.59,-7.614,2.41,-7777,-7777,0.0536,8,1.000,0.07,0.992,-7777,-7777,11929.71,1.42,480.06,8.74,5,3,7.614,0.0084,0.0000,-5.13,2.49,2.90,1.79,1.39,5.14,2.98,2.03,..,-2.92,-7.80,-2.59,-4.76,..,..,9.39,0.39,6.17
404,KEN,Kenya,Sub-Saharan Africa,1477.30,Lower,40512682,582801.69,0,0,0,,49.28,27.91,58.44,24.12,52.08,11.32,58.51,39.44,72.55,22.59,75.05,43.13,65.32,24.12,4.16,100,14.70,7.94,70.05,46.97,39.44,67.18,79.97,83.08,33.88,0.00,100.00,79.65,45.52,23.00,63.26,100.00,58.28,10.21,55.94,0.0359,75,4.89,59,31,1.35,1.01,-1.460,11.42,1.24183478,83.08,0.0991,0,2.239,0.04,0.984,0.59,0.000946,251.76,0.22,395.64,51.27,41,69,1.460,0.0156,0.0000,-3.32,4.32,2.70,3.74,4.25,0.49,0.08,0.38,0.22,-2.31,-7.80,-3.10,-4.15,-0.42,-6.96,5.64,-1.29,5.98
417,KGZ,Kyrgyzstan,Eastern Europe & Central Asia,2039.31,Lower,5365167,193559.97,1,0,0,,46.33,50.46,44.57,51.53,48.67,50.11,38.17,7.30,23.29,66.67,100.00,..,61.82,51.53,14.22,83.13,45.28,54.94,49.94,26.40,7.30,23.29,..,..,100,0.00,100.00,100.00,100.00,..,..,97.39,27.49,31.49,89.28,0.0096,37,12.73,90,93,5.12,2.96,-23.601,3.96,-7777,-7777,0.0000,0,1.503,0.00,1.098,-7777,-7777,1326.46,0.64,81.10,89.28,10,7,23.601,0.0000,0.0000,-4.62,3.62,3.12,2.40,2.08,1.68,1.11,3.16,..,-7.48,-7.80,-5.30,-8.56,..,..,7.21,-0.37,4.40
116,KHM,Cambodia,Asia & Pacific,1942.99,Lower,14138255,182473.12,0,0,1,,55.29,31.25,65.59,35.74,41.95,11.58,64.39,45.30,94.75,66.67,28.28,21.59,73.93,35.74,1.37,82.54,15.82,7.33,74.20,54.59,45.30,100,61.18,..,100,0.00,47.88,22.14,14.83,31.98,11.20,100.00,79.55,0.00,4.39,0.0206,91,12.86,61,29,1.00,0.66,-0.880,17.00,0.17553402,-7777,0.0000,0,0.961,0.44,0.941,0.47,0.291494,287.51,0.09,1152.57,3.90,39,71,0.880,0.0594,0.0391,-3.87,4.51,3.13,3.69,4.28,0.24,-0.31,-0.13,-1.74,-7.48,-3.23,-0.81,-2.82,-0.61,-1.23,5.76,-1.93,7.05
296,KIR,Kiribati,Asia & Pacific,2214.45,Lower,99546,1009.19,0,1,0,,..,..,..,..,..,13.72,..,..,100.00,0.00,100.00,37.58,..,..,..,..,18.22,9.22,..,..,..,100,100,100,..,0.00,..,..,100.00,14.23,60.93,..,..,..,..,-9999,-9999,-9999,65,35,-9999,-9999,-8888,17.00,13.14712827,100.02,-9999,0,-8888,-7777,1.000,0.72,0.001223,-9999,-9999,-9999,-9999,35,65,..,0.0000,..,..,..,..,3.58,4.19,..,..,..,2.58,..,..,..,-8.56,-0.23,-6.71,..,..,..
659,KNA,Saint Kitts and Nevis,Americas,11770.53,Middle,52402,268.62,0,0,0,,..,..,..,..,100.00,82.56,..,84.00,58.73,81.82,81.39,43.38,..,..,100,..,100,65.13,..,..,84.00,6.06,60.86,..,..,81.82,..,44.17,100.00,29.80,56.95,..,..,..,..,-9999,0,-9999,100,96,-9999,-9999,-0.030,1.03,0.16973639,-7777,-9999,18,-8888,0.18,1.000,0.50,0.001895,-9999,-9999,-9999,-9999,0,4,0.030,0.0000,..,..,-2.30,..,0.00,1.61,..,..,-3.48,-1.77,..,..,-1.69,-8.56,-0.56,-6.27,..,..,..
410,KOR,South Korea,Asia & Pacific,27026.79,Upper,48875000,100152.25,0,0,0,,57.20,91.35,42.57,94.45,89.03,87.46,53.69,22.77,64.79,36.60,83.24,13.72,22.73,94.45,100,78.05,74.93,100,42.34,65.05,22.77,34.24,77.44,..,7.18,95.45,100,79.65,70.08,20.42,7.03,22.42,38.15,9.15,1.04,0.0010,0,13.83,98,100,8.21,0.36,-6.185,5.82,0.95416916,-7777,0.8037,21,1.205,0.04,0.995,0.63,0.461521,10574.29,0.45,428.33,0.90,2,0,6.185,0.0053,0.0000,-6.65,-2.30,3.17,1.10,0.00,2.14,-0.83,1.82,-0.05,-0.22,-7.80,-3.10,-5.21,-0.36,-0.77,9.27,-0.69,6.06
414,KWT,Kuwait,Middle East & North Africa,49541.51,Upper,2736732,17431.77,0,1,0,,35.54,83.84,14.84,79.00,85.27,92.09,9.76,12.50,13.15,56.62,100.00,23.15,3.57,79.00,100,70.54,84.18,100,0.00,19.51,12.50,9.35,28.11,..,37.20,95.45,..,..,100.00,36.13,10.17,0.00,10.19,0.00,0.00,0.0024,0,15.64,99,100,205.90,4.22,-15.040,1.59,0.00560379,-7777,0.0763,21,-8888,-7777,1.000,0.43,0.326532,28880.92,1.11,869.66,0.00,1,0,15.040,0.0000,..,-5.91,-2.30,3.24,0.69,0.00,5.33,1.46,2.71,-5.18,-2.57,..,..,-8.56,-0.69,-1.12,10.27,0.15,6.77
418,LAO,Laos,Asia & Pacific,2297.81,Middle,6200894,231197.23,1,0,0,,..,38.35,..,49.50,39.51,14.88,..,50.77,94.00,96.97,46.12,..,..,49.50,0.44,78.57,13.64,16.12,..,..,50.77,94.00,..,..,100,90.91,58.73,44.17,35.46,..,..,..,..,..,..,0.0106,97,13.72,57,53,-9999,-9999,-0.548,15.98,-7777,-7777,0.0000,20,0.971,0.18,0.976,-7777,-7777,-9999,-9999,-9999,-9999,43,47,0.548,0.0242,0.0293,-4.52,4.58,3.17,3.78,3.87,..,..,-0.60,..,-7.48,-3.52,-1.69,-3.71,..,..,..,..,..
422,LBN,Lebanon,Middle East & North Africa,12604.97,Middle,4227597,10442.47,0,0,0,,47.35,81.85,32.57,69.66,100.00,88.10,26.06,3.42,26.12,63.73,85.37,35.21,27.97,69.66,100,..,100,76.20,23.67,28.45,3.42,2.76,42.84,..,56.96,77.27,100.00,56.10,100.00,47.43,23.00,52.81,22.74,5.68,4.52,0.0039,0,-9999,100,98,25.55,2.67,-33.024,0.47,0.02597526,-7777,0.0158,17,1.000,0.11,1.000,0.32,0.079543,4577.04,0.75,554.06,4.52,0,2,33.024,0.0000,0.0000,-5.47,-2.30,..,0.00,1.10,3.25,1.01,3.50,-3.65,-4.11,-7.80,-2.16,-8.56,-0.93,-2.53,8.44,-0.22,6.32
430,LBR,Liberia,Sub-Saharan Africa,375.65,Lower,3994122,96521.63,0,0,0,,..,26.55,..,24.06,45.96,12.10,..,99.65,6.58,0.00,76.01,26.37,..,24.06,0.15,91.77,20.21,3.99,..,..,99.65,10.41,0.00,17.22,..,0.00,100.00,100.00,28.02,14.11,38.62,..,..,..,..,0.0360,99,11.05,68,17,-9999,-9999,-0.007,1.77,0.00000000,17.22,-9999,0,1.373,0.01,0.967,0.72,0.014251,-9999,-9999,-9999,-9999,32,83,0.007,0.0335,0.0000,-3.32,4.60,3.05,3.50,4.43,..,..,-4.83,-13.66,..,-7.80,-4.20,-3.39,-0.23,-4.25,..,..,..
